 id,Group,Name,rows,cols,entries
1721,Meszaros,mod2,34774,66409,199810
1854,Watson,chem_master1,40401,40401,201201
2160,JGD_Margulies,flower_7_4,27693,67593,202218
1571,Schenk_IBMNA,c-52,23948,23948,202716
1570,Schenk_IBMNA,c-51,23196,23196,203050
552,Hollinger,g7jac060,17730,17730,203316
553,Hollinger,g7jac060sc,17730,17730,203316
2632,DIMACS10,vsp_barth5_1Ksep_50in_5Kout,32212,32212,203610
1313,GHS_psdef,minsurfo,40806,40806,203622
2232,TSOPF,TSOPF_RS_b162_c1,5374,5374,205399
2566,CPM,cz20468,20468,20468,206076
1240,GHS_indef,mario001,38434,38434,206156
1768,Meszaros,route,20894,43019,206782
1505,Pajek,internet,124651,124651,207214
376,Brethour,coater2,9540,9540,207308
2710,VDOL,lowThrust_6,16928,16928,207349
1611,Cylshell,s3rmt3m3,5357,5357,207695
1907,TKK,g3rmt3m3,5357,5357,207695
2068,JGD_Homology,mk12-b3,51975,13860,207900
1255,GHS_psdef,copter1,17222,17222,211064
1566,Schenk_IBMNA,c-47,15343,15343,211401
2711,VDOL,lowThrust_7,17378,17378,211561
2029,JGD_Homology,ch7-7-b5,35280,52920,211680
1716,Meszaros,kl02,71,36699,212536
576,Hollinger,jan99jac100,34454,34454,215862
577,Hollinger,jan99jac100sc,34454,34454,215862
1950,JGD_Forest,TF16,15437,19321,216173
2712,VDOL,lowThrust_8,17702,17702,216445
2582,DIMACS10,ak2010,45292,45292,217098
2269,Puri,ABACUS_shell_ud,23412,23412,218484
2270,Puri,ABACUS_shell_ld,23412,23412,218484
2271,Puri,ABACUS_shell_md,23412,23412,218484
2272,Puri,ABACUS_shell_hd,23412,23412,218484
50,HB,bcsstk28,4410,4410,219024
1608,Cylshell,s1rmt3m1,5489,5489,219521
1609,Cylshell,s2rmt3m1,5489,5489,219521
1610,Cylshell,s3rmt3m1,5489,5489,219521
2713,VDOL,lowThrust_9,18044,18044,219589
1831,Meszaros,scfxm1-2r,37980,65943,221388
2714,VDOL,lowThrust_10,18260,18260,222005
2715,VDOL,lowThrust_11,18368,18368,223801
2716,VDOL,lowThrust_12,18458,18458,224593
2717,VDOL,lowThrust_13,18476,18476,224897
1182,HB,man_5976,5976,5976,225046
284,ATandT,onetone2,36057,36057,227628
586,Hollinger,mark3jac080,36609,36609,227955
587,Hollinger,mark3jac080sc,36609,36609,227955
431,FIDAP,ex35,19716,19716,228208
1309,GHS_indef,spmsrtls,29995,29995,229947
740,Mallya,lhr10,10672,10672,232633
741,Mallya,lhr10c,10672,10672,232633
652,LPnetlib,lp_pds_20,33874,108175,232647
1668,Mittelmann,fome20,33874,108175,232647
2814,Grueninger,windtunnel_evap2d,8256,8256,233468
742,Mallya,lhr11,10964,10964,233741
743,Mallya,lhr11c,10964,10964,233741
1776,Meszaros,stat96v5,2307,75779,233921
969,Schenk_ISEI,igbt3,10938,10938,234006
2611,DIMACS10,nh2010,48837,48837,234550
2032,JGD_Homology,ch7-8-b3,58800,11760,235200
2298,SNAP,ca-HepPh,12008,12008,237010
808,Rothberg,struct4,4350,4350,237798
2829,TAMU_SmartGridCenter,ACTIVSg70K,69999,69999,238627
2515,DIMACS10,luxembourg_osm,114599,114599,239332
2793,SNAP,sx-mathoverflow,24818,24818,239978
2394,Newman,cond-mat-2003,31163,31163,240058
2889,ML_Graph,worms20_10NN,20055,20055,240826
2391,Newman,astro-ph,16706,16706,242502
1348,PARSEC,benzene,8219,8219,242669
2532,DIMACS10,wing,62032,62032,243088
612,LPnetlib,lp_cre_d,8926,73948,246614
1332,Toledo,deltaX,68600,21961,247424
1375,Rajat,rajat26,51032,51032,249302
47,HB,bcsstk25,15439,15439,252241
2242,TSOPF,TSOPF_RS_b39_c7,14098,14098,252446
1847,UTEP,Dubcova1,16129,16129,253009
886,Pothen,tandem_vtx,18454,18454,253350
1293,GHS_indef,a5esindl,60008,60008,255004
1940,JGD_BIBD,bibd_81_3,3240,85320,255960
1319,Engwirda,airfoil_2d,14214,14214,259688
415,FIDAP,ex19,12005,12005,259879
578,Hollinger,jan99jac120,41374,41374,260202
579,Hollinger,jan99jac120sc,41374,41374,260202
610,LPnetlib,lp_cre_b,9648,77137,260785
1760,Meszaros,rlfddd,4050,61521,264627
1807,Meszaros,fxm4_6,22400,47185,265442
1823,Meszaros,rat,3136,9408,268908
2444,LAW,enron,69244,69244,276143
1173,HB,cegb2802,2802,2802,277362
452,Grund,bayer01,57735,57735,277774
1605,Cylshell,s1rmq4m1,5489,5489,281111
1606,Cylshell,s2rmq4m1,5489,5489,281111
1607,Cylshell,s3rmq4m1,5489,5489,281111
1428,Oberwolfach,chipcool0,20082,20082,281150
1429,Oberwolfach,chipcool1,20082,20082,281150
2644,DIMACS10,vsp_sctap1-2b_and_seymourl,40174,40174,281662
1761,Meszaros,rlfdual,8052,74970,282031
1667,Mittelmann,fome13,48568,97840,285056
588,Hollinger,mark3jac100,45769,45769,285215
589,Hollinger,mark3jac100sc,45769,45769,285215
1908,TKK,t520,5563,5563,286341
38,HB,bcsstk16,4884,4884,290378
554,Hollinger,g7jac080,23670,23670,293976
555,Hollinger,g7jac080sc,23670,23670,293976
814,Simon,raefsky1,3242,3242,294276
815,Simon,raefsky2,3242,3242,294276
920,Hohn,sinc12,7500,7500,294986
2199,JGD_SPG,EX5,6545,6545,295680
2200,JGD_SPG,EX6,6545,6545,295680
1517,Pajek,Reuters911,13332,13332,296076
1780,Meszaros,us04,163,28016,297538
1261,GHS_psdef,finance256,37376,37376,298496
1576,Schenk_IBMNA,c-60,43640,43640,298578
2255,Priebel,208bit,24430,24421,299756
1302,GHS_indef,dixmaanl,60000,60000,299998
2568,Davis,FX_March2010,1319,9498,301899
2538,IPSO,OPF_6000,29902,29902,302418
933,FEMLAB,waveguide3D,21036,21036,303468
799,Qaplib,lp_nug20,15240,72600,304800
1358,PARSEC,Na5,5832,5832,305630
373,Bomhof,circuit_4,80209,80209,307604
744,Mallya,lhr14,14270,14270,307858
745,Mallya,lhr14c,14270,14270,307858
1577,Schenk_IBMNA,c-61,43618,43618,310016
2128,JGD_Homology,n4c6-b5,51813,20058,310878
2069,JGD_Homology,mk12-b4,62370,51975,311850
2821,Goodwin,Goodwin_030,10142,10142,312814
1655,Mittelmann,rail516,516,47827,315412
350,Boeing,crystk01,4875,4875,315891
646,LPnetlib,lp_osa_14,2337,54797,317097
2499,DIMACS10,rgg_n_2_15_s0,32768,32768,320480
1762,Meszaros,rlfprim,58866,62716,320591
346,Boeing,bcsstm36,23052,23052,320606
1174,HB,cegb2919,2919,2919,321543
354,Boeing,crystm02,13965,13965,322905
1974,JGD_G5,IG5-15,11369,11987,323509
2332,Gleich,usroads-48,126146,126146,323900
446,Goodwin,goodwin,7320,7320,324784
1462,Pajek,EAT_SR,23219,23219,325589
1461,Pajek,EAT_RS,23219,23219,325592
762,Nasa,pwt,36519,36519,326107
880,Pothen,pwt,36519,36519,326107
1273,GHS_psdef,pwt,36519,36519,326107
2524,DIMACS10,fe_body,45087,45087,327468
2261,MaxPlanck,shallow_water1,81920,81920,327680
2262,MaxPlanck,shallow_water2,81920,81920,327680
1384,Andrianov,lpl1,32460,32460,328036
1436,Oberwolfach,inlet,11730,11730,328323
1964,JGD_Franz,Franz11,47104,30144,329728
809,Shyy,shyy161,76480,76480,329762
2555,Chevron,Chevron1,37365,37365,330633
2333,Gleich,usroads,129164,129164,330870
2121,JGD_Homology,n4c6-b12,25605,69235,332865
1413,IBM_EDA,ckt11752_dc_1,49702,49702,333029
1414,IBM_EDA,ckt11752_tr_0,49702,49702,333029
2602,DIMACS10,me2010,69518,69518,335476
448,Graham,graham1,9035,9035,335504
2588,DIMACS10,ct2010,67578,67578,336352
1330,MathWorks,Kuu,7102,7102,340200
1203,Oberwolfach,gyro_m,17361,17361,340431
1646,Mittelmann,pds-30,49944,158489,340635
283,ATandT,onetone1,36057,36057,341088
1502,Pajek,HEP-th,27240,27240,342437
590,Hollinger,mark3jac120,54929,54929,342475
591,Hollinger,mark3jac120sc,54929,54929,342475
379,Cote,vibrobox,12328,12328,342828
1292,GHS_indef,a2nnsnsl,80016,80016,347222
1304,GHS_indef,ncvxbqp1,50000,50000,349968
1310,GHS_psdef,cvxbqp1,50000,50000,349968
2395,Newman,cond-mat-2005,40421,40421,351386
927,FEMLAB,poisson3Da,13514,13514,352762
1503,Pajek,HEP-th-new,27770,27770,352807
2293,SNAP,cit-HepTh,27770,27770,352807
1291,GHS_indef,a0nsdsil,80016,80016,355034
343,Boeing,bcsstk38,8032,8032,355460
1986,JGD_GL7d,GL7d13,47271,8899,356232
640,LPnetlib,lp_ken_18,105127,154699,358171
1929,JGD_BIBD,bibd_16_8,120,12870,360360
1578,Schenk_IBMNA,c-65,48066,48066,360528
1877,Rost,RFdevice,74104,74104,365580
2290,SNAP,email-Enron,36692,36692,367662
1572,Schenk_IBMNA,c-53,30235,30235,372213
2162,JGD_Margulies,flower_8_4,55081,125361,375266
541,Hamm,bcircuit,68902,68902,375558
842,Cunningham,k3plates,11107,11107,378927
2645,DIMACS10,vsp_south31_slptsk,39668,39668,379828
2641,DIMACS10,vsp_model1_crew1_cr42_south31,45101,45101,379952
983,Sanghavi,ecl32,51993,51993,380415
1574,Schenk_IBMNA,c-56,35910,35910,380900
1869,Quaglino,viscoplastic2,32769,32769,381326
746,Mallya,lhr17,17576,17576,381975
747,Mallya,lhr17c,17576,17576,381975
556,Hollinger,g7jac100,29610,29610,384636
557,Hollinger,g7jac100sc,29610,29610,384636
970,Schenk_ISEI,nmos3,18588,18588,386594
445,Garon,garon2,13535,13535,390607
1573,Schenk_IBMNA,c-54,31793,31793,391693
1806,Meszaros,fxm3_16,41340,85575,392252
2471,DIMACS10,delaunay_n16,65536,65536,393150
766,Nemeth,nemeth02,9506,9506,394808
767,Nemeth,nemeth03,9506,9506,394808
768,Nemeth,nemeth04,9506,9506,394808
769,Nemeth,nemeth05,9506,9506,394808
770,Nemeth,nemeth06,9506,9506,394808
771,Nemeth,nemeth07,9506,9506,394812
772,Nemeth,nemeth08,9506,9506,394816
773,Nemeth,nemeth09,9506,9506,395506
2295,SNAP,ca-AstroPh,18772,18772,396160
592,Hollinger,mark3jac140,64089,64089,399735
593,Hollinger,mark3jac140sc,64089,64089,399735
1389,Andrianov,net25,9520,9520,401200
774,Nemeth,nemeth10,9506,9506,401448
1656,Mittelmann,rail582,582,56097,402290
1220,GHS_indef,c-55,32780,32780,403450
1575,Schenk_IBMNA,c-57,37833,37833,405197
1873,Dehghani,light_in_tissue,29282,29282,406084
2768,Mycielski,mycielskian12,3071,3071,407200
775,Nemeth,nemeth11,9506,9506,408264
1654,Mittelmann,rail507,507,63516,409856
2622,DIMACS10,sd2010,88360,88360,410722
2567,CPM,cz40948,40948,40948,412148
2614,DIMACS10,nv2010,84538,84538,416998
879,Pothen,onera_dual,85567,85567,419201
2289,SNAP,email-EuAll,265214,265214,420045
2292,SNAP,cit-HepPh,34546,34546,421578
2037,JGD_Homology,ch7-9-b3,105840,17640,423360
1405,Bindel,ted_A,10605,10605,424587
1408,Bindel,ted_A_unscaled,10605,10605,424587
1306,GHS_indef,ncvxqp5,62500,62500,424966
2631,DIMACS10,wy2010,86204,86204,427586
2787,SNAP,loc-Brightkite,58228,58228,428156
1237,GHS_indef,helm3d01,32226,32226,428444
39,HB,bcsstk17,10974,10974,428650
1851,Botonakis,FEM_3D_thermal1,17880,17880,430740
2335,Fluorem,GT01R,7980,7980,430909
1777,Meszaros,t0331-4l,664,46915,430982
1809,Meszaros,stormg2-125,66185,172431,433256
1224,GHS_indef,c-63,44234,44234,434704
1300,GHS_indef,cont-201,80595,80595,438795
2811,Guettel,TEM27623,27623,27623,439469
954,Schenk_IBMSDS,2D_27628_bjtcai,27628,27628,442898
1316,Rajat,rajat15,37261,37261,443573
776,Nemeth,nemeth12,9506,9506,446818
435,FIDAP,ex40,7740,7740,458012
885,Pothen,tandem_dual,94069,94069,460493
326,Bai,qc2534,2534,2534,463360
290,Averous,epb3,84617,84617,463625
1669,Mittelmann,fome21,67748,216350,465294
1647,Mittelmann,pds-40,66844,217531,466800
2536,IPSO,OPF_10000,43887,43887,467711
2042,JGD_Homology,ch8-8-b3,117600,18816,470400
1288,GHS_psdef,wathen100,30401,30401,471601
777,Nemeth,nemeth13,9506,9506,474472
558,Hollinger,g7jac120,35550,35550,475296
559,Hollinger,g7jac120sc,35550,35550,475296
1222,GHS_indef,c-59,41282,41282,480536
2637,DIMACS10,vsp_c-60_data_cti_cs4,85830,85830,482160
291,Bai,af23560,23560,23560,484256
1345,Rajat,rajat18,94294,94294,485143
1775,Meszaros,stat96v4,3173,63076,491336
894,Norris,lung2,109460,109460,492564
778,Nemeth,nemeth14,9506,9506,496144
1381,Andrianov,fxm4_6,18892,18892,497844
1333,VanVelzen,std1_Jac2_db,21982,21982,498771
951,Schenk_IBMNA,c-66,49989,49989,499007
1588,Schenk_IBMNA,c-66b,49989,49989,499007
1305,GHS_indef,ncvxqp3,75000,75000,499964
2284,SNAP,soc-Epinions1,75888,75888,508837
1210,Oberwolfach,t3dl_a,20360,20360,509866
1451,Oberwolfach,t3dl,20360,20360,509866
1311,GHS_psdef,gridgena,48962,48962,512084
542,Hamm,hcircuit,105676,105676,513072
2326,SNAP,soc-sign-Slashdot081106,77357,77357,516575
1407,Bindel,ted_AB,10605,10605,522387
1410,Bindel,ted_AB_unscaled,10605,10605,522387
1335,VanVelzen,std1_Jac3_db,21982,21982,531826
952,Schenk_IBMNA,c-67,57975,57975,531935
1589,Schenk_IBMNA,c-67b,57975,57975,531935
1889,NYPA,Maragal_6,21255,10152,537694
779,Nemeth,nemeth15,9506,9506,539802
236,HB,psmigr_2,3140,3140,540022
1422,GHS_psdef,apache1,80800,80800,542184
235,HB,psmigr_1,3140,3140,543162
237,HB,psmigr_3,3140,3140,543162
1263,GHS_psdef,ford2,100196,100196,544688
2327,SNAP,soc-sign-Slashdot090216,81871,81871,545671
2328,SNAP,soc-sign-Slashdot090221,82144,82144,549202
1221,GHS_indef,c-58,37595,37595,552557
899,Shen,e40r0100,17281,17281,553562
1445,Oberwolfach,rail_79841,79841,79841,553921
2212,JGD_Trefethen,Trefethen_20000b,19999,19999,554435
2213,JGD_Trefethen,Trefethen_20000,20000,20000,554466
1372,Rajat,rajat23,110355,110355,556938
1246,GHS_indef,stokes128,49666,49666,558594
949,Schenk_IBMNA,c-62,41731,41731,559343
1223,GHS_indef,c-62ghs,41731,41731,559343
912,vanHeukelum,cage11,39082,39082,559722
1238,GHS_indef,k1_san,67759,67759,559774
1513,Pajek,patents_main,240547,240547,560943
2822,Goodwin,Goodwin_040,17922,17922,561677
1289,GHS_psdef,wathen120,36441,36441,565761
560,Hollinger,g7jac140,41490,41490,565956
561,Hollinger,g7jac140sc,41490,41490,565956
1225,GHS_indef,c-68,64810,64810,566006
921,Hohn,sinc15,11532,11532,568526
1318,Bydder,mri2,63240,147456,569160
2625,DIMACS10,ut2010,115406,115406,572066
1402,Schmid,thermal1,82654,82654,574458
1307,GHS_indef,ncvxqp7,87500,87500,574962
1416,Sandia,ASIC_100ks,99190,99190,578890
355,Boeing,crystm03,24696,24696,583770
1951,JGD_Forest,TF17,38132,48630,586218
780,Nemeth,nemeth16,9506,9506,587012
1691,Meszaros,bas1lp,5411,9825,587775
1975,JGD_G5,IG5-16,18846,18485,588326
1772,Meszaros,stat96v1,5995,197472,588798
1317,Bydder,mri1,65536,147456,589824
1648,Mittelmann,pds-50,83060,275814,590833
55,HB,bcsstk33,8738,8738,591904
2657,LeGresley,LeGresley_87936,87936,87936,593276
1997,JGD_GL7d,GL7d24,21074,105054,593892
2792,SNAP,sx-askubuntu,159316,159316,596933
752,Mulvey,finan512,74752,74752,596992
753,Mulvey,pfinan512,74752,74752,596992
956,Schenk_IBMSDS,3D_28984_Tetra,28984,28984,599170
1671,Mittelmann,neos1,131581,133473,599590
2134,JGD_Homology,shar_te2-b2,200200,17160,600600
2635,DIMACS10,vsp_bump2_e18_aa01_model1_crew1,56438,56438,601602
647,LPnetlib,lp_osa_30,4350,104374,604488
1369,Rajat,rajat20,86916,86916,605045
1374,Rajat,rajat25,87190,87190,607235
1377,Rajat,rajat28,87190,87190,607235
2221,TSOPF,TSOPF_FS_b162_c1,10798,10798,608540
2233,TSOPF,TSOPF_RS_b162_c3,15374,15374,610299
2874,ML_Graph,k49_norm_10NN,38547,38547,618158
51,HB,bcsstk29,13992,13992,619488
1226,GHS_indef,c-69,67458,67458,623970
2609,DIMACS10,nd2010,133769,133769,625946
781,Nemeth,nemeth17,9506,9506,629620
2607,DIMACS10,mt2010,132288,132288,638668
1294,GHS_indef,blockqp1,60012,60012,640033
1343,Rajat,rajat16,94294,94294,641159
1344,Rajat,rajat17,94294,94294,641159
2264,Clark,tomographic1,73159,59498,647495
2651,ANSYS,Delor64K,64719,1785345,652140
2147,JGD_Kocay,Trec13,1301,6561,654517
562,Hollinger,g7jac160,47430,47430,656616
563,Hollinger,g7jac160sc,47430,47430,656616
1227,GHS_indef,c-70,68924,68924,658986
2630,DIMACS10,wv2010,135218,135218,662922
1341,VanVelzen,Zd_Jac6_db,22835,22835,663643
1337,VanVelzen,Zd_Jac2_db,22835,22835,676439
1912,TKK,cbuckle,13681,13681,676515
1379,Andrianov,ex3sta1,16782,16782,678998
1933,JGD_BIBD,bibd_17_8,136,24310,680680
891,Norris,heart2,2339,2339,682797
892,Norris,heart3,2339,2339,682797
2240,TSOPF,TSOPF_RS_b39_c19,38098,38098,684206
2500,DIMACS10,rgg_n_2_16_s0,65536,65536,684254
1672,Mittelmann,neos2,132568,134128,685087
782,Nemeth,nemeth18,9506,9506,695234
1819,Meszaros,nsct,23003,37563,697738
2601,DIMACS10,md2010,145247,145247,700378
2033,JGD_Homology,ch7-8-b4,141120,58800,705600
1229,GHS_indef,c-72,84064,84064,707558
2257,Botonakis,thermomech_TC,102158,102158,711558
2258,Botonakis,thermomech_TK,102158,102158,711558
2248,Yoshiyasu,image_interp,240000,120000,711683
1339,VanVelzen,Zd_Jac3_db,22835,22835,713907
1913,TKK,cyl6,13681,13681,714241
1184,ACUSIM,Pres_Poisson,14822,14822,715804
950,Schenk_IBMNA,c-64,51035,51035,717841
1587,Schenk_IBMNA,c-64b,51035,51035,717841
1649,Mittelmann,pds-60,99431,336421,719557
765,Nemeth,nemeth01,9506,9506,725054
1394,Andrianov,pf2177,9728,9728,725144
1412,AMD,G2_circuit,150102,150102,726674
2594,DIMACS10,id2010,149842,149842,728264
2129,JGD_Homology,n4c6-b6,104115,51813,728805
2229,TSOPF,TSOPF_FS_b39_c7,28216,28216,730080
2426,AG-Monien,brack2,62631,62631,733118
1363,PARSEC,Si5H12,19896,19896,738598
1244,GHS_indef,olesnik0,88263,88263,744216
564,Hollinger,g7jac180,53370,53370,747276
565,Hollinger,g7jac180sc,53370,53370,747276
1230,GHS_indef,copter2,55476,55476,759952
1256,GHS_psdef,copter2,55476,55476,759952
924,Andrews,Andrews,60000,60000,760154
1855,Watson,Baumann,112211,112211,760631
748,Mallya,lhr34,35152,35152,764014
749,Mallya,lhr34c,35152,35152,764014
1320,IBM_EDA,dc1,116835,116835,766396
1321,IBM_EDA,dc2,116835,116835,766396
1322,IBM_EDA,dc3,116835,116835,766396
1323,IBM_EDA,trans4,116835,116835,766396
1324,IBM_EDA,trans5,116835,116835,766396
1347,Lourakis,bundle1,10581,10581,770901
2600,DIMACS10,ma2010,157508,157508,776610
2640,DIMACS10,vsp_mod2_pgp2_slptsk,101364,101364,778736
2383,Dattorro,EternityII_A,7362,150638,782087
2472,DIMACS10,delaunay_n17,131072,131072,786352
2598,DIMACS10,ky2010,161672,161672,787778
2056,JGD_Homology,m133-b3,200200,200200,800800
2135,JGD_Homology,shar_te2-b3,200200,200200,800800
2556,Chevron,Chevron2,90249,90249,803173
848,Chen,pkustk02,10800,10800,810000
2071,JGD_Homology,mk13-b5,135135,270270,810810
2234,TSOPF,TSOPF_RS_b162_c4,20374,20374,812749
783,Nemeth,nemeth19,9506,9506,818302
2525,DIMACS10,fe_ocean,143437,143437,819186
2540,IPSO,TSC_OPF_300,9774,9774,820804
2177,JGD_Relat,rel8,345688,12347,821839
2612,DIMACS10,nj2010,169588,169588,829912
2119,JGD_Homology,n4c6-b11,69235,132402,830820
2613,DIMACS10,nm2010,168609,168609,830970
1659,Mittelmann,sgpf5y6,246077,312540,831976
1650,Mittelmann,pds-70,114944,390005,833465
566,Hollinger,g7jac200,59310,59310,837936
567,Hollinger,g7jac200sc,59310,59310,837936
2606,DIMACS10,ms2010,171778,171778,839980
2325,SNAP,soc-sign-epinions,131828,131828,841372
2846,VLSI,ss1,205282,205282,845089
2034,JGD_Homology,ch7-8-b5,141120,141120,846720
1395,MKS,fp,7548,7548,848553
2249,Yoshiyasu,mesh_deform,234023,9393,853829
1228,GHS_indef,c-71,76638,76638,859554
2646,DIMACS10,vsp_vibrobox_scagr7-2c_rlfddd,77328,77328,871172
930,FEMLAB,sme3Da,12504,12504,874887
1359,PARSEC,Si10H16,17077,17077,875923
2535,IPSO,HTC_336_9129,226340,226340,883422
2621,DIMACS10,sc2010,181908,181908,893160
1914,TKK,tube1,21498,21498,897056
1915,TKK,tube2,21498,21498,897056
2584,DIMACS10,ar2010,186211,186211,904310
2534,IPSO,HTC_336_4438,226340,226340,904522
1740,Meszaros,nw14,73,123409,904910
2528,DIMACS10,fe_tooth,78136,78136,905182
2286,SNAP,soc-Slashdot0811,77360,77360,905468
2610,DIMACS10,ne2010,193352,193352,913854
2795,SNAP,sx-superuser,194085,194085,924886
1651,Mittelmann,pds-80,129181,434580,927826
1510,Barabasi,NotreDame_www,325729,325729,929849
862,Kim,kim1,38415,38415,933195
2004,JGD_Groebner,HFE18_96_in,2372,4096,933343
1391,Andrianov,net50,16320,16320,945200
2628,DIMACS10,wa2010,195574,195574,947432
2287,SNAP,soc-Slashdot0902,82168,82168,948464
1415,Sandia,ASIC_100k,99340,99340,954163
544,Hamm,scircuit,170998,170998,958936
1259,DNVS,crplat2,18010,18010,960946
2275,Freescale,transient,178866,178866,961790
351,Boeing,crystk02,13965,13965,968583
366,Boeing,pcrystk02,13965,13965,968583
784,Nemeth,nemeth20,9506,9506,971870
922,Hohn,sinc18,16428,16428,973826
2587,DIMACS10,co2010,201062,201062,974574
847,Chen,pkustk01,22044,22044,979380
2618,DIMACS10,or2010,196621,196621,979512
2599,DIMACS10,la2010,204447,204447,980634
1301,GHS_indef,cont-300,180895,180895,988195
2163,JGD_Margulies,kneser_10_4_1,349651,330751,992252
955,Schenk_IBMSDS,2D_54019_highK,54019,54019,996414
2575,DIMACS10,preferentialAttachment,100000,100000,999970
2576,DIMACS10,smallworld,100000,100000,999996
2574,DIMACS10,G_n_pin_pout,100000,100000,1002396
1233,GHS_indef,dawson5,51537,51537,1010777
1652,Mittelmann,pds-90,142823,475448,1014136
447,Goodwin,rim,22560,22560,1014951
813,Simon,olafu,16146,16146,1015156
1202,Oberwolfach,gyro_k,17361,17361,1021159
1435,Oberwolfach,gyro,17361,17361,1021159
2593,DIMACS10,ia2010,216007,216007,1021170
1848,UTEP,Dubcova2,65025,65025,1030225
2823,Goodwin,Goodwin_054,32510,32510,1030878
897,Norris,torso2,115967,115967,1033473
1976,JGD_G5,IG5-17,30162,27944,1035008
2136,QY,case39,40216,40216,1042160
1734,Meszaros,nemsemm1,3945,75352,1053986
1661,Mittelmann,watson_1,201155,386992,1055093
957,Schenk_IBMSDS,3D_51448_3D,51448,51448,1056610
958,Schenk_IBMSDS,ibm_matrix_2,51448,51448,1056610
1815,Meszaros,ts-palko,22002,47235,1076903
1705,Meszaros,dbir1,18804,45775,1077025
2241,TSOPF,TSOPF_RS_b39_c30,60098,60098,1079986
1704,Meszaros,dbic1,43200,226317,1081843
1653,Mittelmann,pds-100,156243,514577,1096002
409,FIDAP,ex11,16614,16614,1096948
2639,DIMACS10,vsp_finan512_scagr7-2c_rlfddd,139752,139752,1104040
2597,DIMACS10,ks2010,238600,238600,1121798
2247,Buss,connectus,512,394792,1127525
342,Boeing,bcsstk37,25503,25503,1140977
341,Boeing,bcsstk36,23052,23052,1143140
903,Pereyra,landmark,71952,2704,1151232
362,Boeing,msc23052,23052,23052,1154814
1892,Castrillon,denormal,89400,89400,1156224
1706,Meszaros,dbir2,18906,45877,1158159
1879,Mancktelow,viscorocks,37762,37762,1162244
2382,Dattorro,EternityII_Etilde,10054,204304,1170516
807,Rothberg,struct3,53570,53570,1173694
785,Nemeth,nemeth21,9506,9506,1173746
801,Ronis,xenon1,48600,48600,1181120
53,HB,bcsstk31,35588,35588,1181416
2623,DIMACS10,tn2010,240116,240116,1193966
2585,DIMACS10,az2010,241666,241666,1196094
1890,NYPA,Maragal_7,46845,26564,1200537
2654,Sorensen,Linux_call_graph,324085,324085,1208908
2629,DIMACS10,wi2010,253096,253096,1209404
1296,GHS_indef,boyd1,93279,93279,1211231
982,Tromble,language,399130,399130,1216334
2456,DIMACS10,caidaRouterLevel,192244,192244,1218132
286,ATandT,twotone,120750,120750,1224224
2604,DIMACS10,mn2010,259777,259777,1227102
2769,Mycielski,mycielskian13,6143,6143,1227742
361,Boeing,msc10848,10848,10848,1229778
2583,DIMACS10,al2010,252266,252266,1230482
2304,SNAP,amazon0302,262111,262111,1234877
1334,VanVelzen,std1_Jac2,21982,21982,1248731
2376,Williams,mac_econ_fwd500,206500,206500,1273389
2617,DIMACS10,ok2010,269118,269118,1274148
953,Schenk_IBMNA,c-73,169422,169422,1279274
1590,Schenk_IBMNA,c-73b,169422,169422,1279274
2596,DIMACS10,in2010,267071,267071,1281716
1863,Rajat,Raj1,263743,263743,1302464
2130,JGD_Homology,n4c6-b7,163215,104115,1305720
2217,NYPA,Maragal_8,33212,75077,1308415
1368,PARSEC,SiO,33401,33401,1317655
2526,DIMACS10,fe_rotor,99617,99617,1324862
817,Simon,raefsky4,19779,19779,1328611
2185,JGD_Relat,relat8,345688,12347,1334038
1875,HVDC,hvdc2,189860,189860,1347273
732,Li,li,22695,22695,1350309
733,Li,pli,22695,22695,1350309
786,Nemeth,nemeth22,9506,9506,1358832
890,Norris,heart1,3557,3557,1387773
2626,DIMACS10,va2010,285762,285762,1402128
648,LPnetlib,lp_osa_60,10280,243246,1408073
2608,DIMACS10,nc2010,288987,288987,1416620
2591,DIMACS10,ga2010,291086,291086,1418056
2259,Botonakis,thermomech_dM,204316,204316,1423116
1900,CEMW,vfem,93476,93476,1434636
340,Boeing,bcsstk35,30237,30237,1450163
1336,VanVelzen,std1_Jac3,21982,21982,1455848
2118,JGD_Homology,n4c6-b10,132402,186558,1456422
2501,DIMACS10,rgg_n_2_17_s0,131072,131072,1457506
1509,Barabasi,NotreDame_actors,392400,127823,1470404
2237,TSOPF,TSOPF_RS_b300_c1,14538,14538,1474325
1452,Oberwolfach,windscreen,22692,22692,1482390
2518,DIMACS10,598a,110971,110971,1483868
816,Simon,raefsky3,21200,21200,1488768
1392,Andrianov,net75,23120,23120,1489200
2302,SNAP,web-NotreDame,325729,325729,1497134
2837,VLSI,mosfet2,46994,46994,1499460
1297,GHS_indef,boyd2,466316,466316,1500397
2381,Dattorro,EternityII_E,11077,262144,1503732
788,Nemeth,nemeth24,9506,9506,1506550
787,Nemeth,nemeth23,9506,9506,1506810
789,Nemeth,nemeth25,9506,9506,1511758
790,Nemeth,nemeth26,9506,9506,1511760
1670,Mittelmann,neos,479119,515905,1526794
750,Mallya,lhr71,70304,70304,1528092
751,Mallya,lhr71c,70304,70304,1528092
1308,GHS_indef,sparsine,50000,50000,1548988
800,Qaplib,lp_nug30,52260,379350,1567800
2473,DIMACS10,delaunay_n18,262144,262144,1572792
